code,label,total,age,male,female
EL512,Xanthi,6988,35-39,3537,3451
EL513,Rodopi,6202,35-39,3189,3013
EL514,Drama,4591,35-39,2328,2263
EL515,"Thasos, Kavala",6984,35-39,3467,3517
EL52,Kentriki Makedonia,100802,35-39,49787,51015
EL521,Imathia,6862,35-39,3472,3390
EL522,Thessaloniki,64307,35-39,31456,32851
EL523,Kilkis,3711,35-39,1863,1848
EL524,Pella,6772,35-39,3360,3412
EL525,Pieria,6089,35-39,2954,3135
EL526,Serres,7311,35-39,3799,3512
EL527,Chalkidiki,5750,35-39,2883,2867
EL53,Dytiki Makedonia,13235,35-39,6751,6484
EL531,"Grevena, Kozani",8548,35-39,4399,4149
EL532,Kastoria,2312,35-39,1173,1139
EL533,Florina,2375,35-39,1179,1196
EL54,Ipeiros,17131,35-39,8788,8343
EL541,"Arta, Preveza",5912,35-39,2963,2949
EL542,Thesprotia,2214,35-39,1141,1073
